BOROUGH,BUILDING CLASS CATEGORY,RESIDENTIAL UNITS,COMMERCIAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,SALE PRICE,SALE DATE
Bronx,02  TWO FAMILY DWELLINGS,2,0,2500,2532,1920,420000,10/15/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2250,2592,1920,465000,8/25/2015
Bronx,03  THREE FAMILY DWELLINGS,3,0,2090,3672,1915,295000,2/20/2015
Bronx,03  THREE FAMILY DWELLINGS,3,0,5000,3339,1915,420000,6/8/2015
Bronx,03  THREE FAMILY DWELLINGS,3,0,2183,4242,2006,420000,3/11/2015
Bronx,03  THREE FAMILY DWELLINGS,3,0,3614,1898,1915,380000,5/15/2015
Bronx,03  THREE FAMILY DWELLINGS,3,0,3125,4026,1901,150000,3/5/2015
Bronx,03  THREE FAMILY DWELLINGS,3,0,3582,3699,1901,525000,9/10/2015
Bronx,03  THREE FAMILY DWELLINGS,3,0,4042,2544,1920,480000,8/7/2015
Bronx,03  THREE FAMILY DWELLINGS,3,0,3500,2868,1910,495000,8/7/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,1606,1328,1901,285000,8/18/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,1614,1324,1930,325000,4/24/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,2185,1428,1925,412500,10/1/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,2185,1428,1925,150000,7/23/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2369,1152,1901,185000,10/28/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,4500,1280,1920,274000,12/22/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2433,2288,1901,325000,4/24/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2433,2256,1920,320000,9/22/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2870,2400,1997,382000,6/30/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,1900,2380,1910,469000,2/3/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2500,2610,1899,400000,5/27/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2156,2280,1899,207500,9/22/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,1457,1752,1899,385000,6/3/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2500,2209,1925,479000,3/27/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,3486,2358,1899,30000,9/1/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,1754,3090,1901,480000,10/28/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,1747,2060,1901,180000,2/18/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,1642,1984,1910,385000,1/16/2015
Bronx,03  THREE FAMILY DWELLINGS,3,0,2500,3048,1940,325000,5/22/2015
Bronx,03  THREE FAMILY DWELLINGS,3,0,2058,2980,1901,255000,2/12/2015
Bronx,03  THREE FAMILY DWELLINGS,3,0,1624,2244,1915,372000,3/4/2015
Bronx,03  THREE FAMILY DWELLINGS,3,0,2500,1788,1925,235000,9/24/2015
Bronx,03  THREE FAMILY DWELLINGS,3,0,1667,3531,1930,514000,8/31/2015
Bronx,03  THREE FAMILY DWELLINGS,3,0,1606,2209,2005,597000,3/31/2015
Bronx,03  THREE FAMILY DWELLINGS,3,0,1648,2209,2005,589000,5/15/2015
Bronx,03  THREE FAMILY DWELLINGS,3,0,2154,2321,1901,641304,2/23/2015
Bronx,03  THREE FAMILY DWELLINGS,3,0,2000,3252,1910,316800,2/19/2015
Bronx,03  THREE FAMILY DWELLINGS,3,0,1840,3387,2000,300000,9/1/2015
Bronx,03  THREE FAMILY DWELLINGS,3,0,1900,1888,1901,314035,11/25/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,5000,2200,1910,420000,5/14/2015
Bronx,01  ONE FAMILY DWELLINGS,1,1,1454,2262,1931,525000,1/8/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,2500,570,1925,340000,12/10/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,5000,1420,1920,375000,12/8/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,2500,1280,1955,335000,4/15/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,2042,1040,1940,230000,4/21/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,1800,1620,1950,333000,9/30/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,2948,1216,1920,360000,2/12/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,2550,992,1955,340000,11/25/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,3081,1368,1955,397500,12/29/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,3081,1368,1955,292032,7/9/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,3081,1368,1955,249000,4/28/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,1863,1024,1955,350000,8/24/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,5469,966,1925,389000,9/28/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,1852,1140,1930,239500,8/31/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,1852,1140,1930,463453,2/9/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,1712,1421,1925,233520,3/24/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,650,864,1920,381188,7/13/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,2458,1496,1920,247000,11/19/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,1800,2014,1950,283920,9/22/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,1800,2014,1950,417336,2/23/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,5200,1848,1945,335000,9/29/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,1650,1728,1955,310000,6/26/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,1650,1632,1955,205000,6/23/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,1225,1440,1950,255000,7/10/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,5000,722,1930,330000,7/31/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,2500,1440,1965,238290,6/11/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,2685,1728,1945,70000,12/29/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,2650,1920,1945,320000,3/6/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,1520,1536,1950,229671,7/14/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,6000,1596,1945,369000,11/19/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,1800,1566,1960,340000,4/29/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,2100,1144,1950,386250,3/9/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,1700,1440,1955,305000,8/24/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,1615,1632,1950,308000,4/20/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,1995,1560,1935,405000,10/30/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,1680,928,1945,320000,8/25/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,2500,1320,1940,350000,6/30/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,4000,1008,1901,367813,4/20/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,5000,0,1930,329000,1/26/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,2500,1224,1960,270000,6/16/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,1800,1420,1950,460000,4/30/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,1800,1420,1950,359500,8/20/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,6956,2236,1910,400000,11/4/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,4477,3053,1915,345000,8/3/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,1520,928,1945,267800,7/17/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,2067,1580,1935,280000,12/18/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,2028,1360,1935,300000,10/30/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,1842,1620,1935,360000,9/16/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,1800,1810,1950,410000,3/18/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,1850,1620,1945,420000,12/7/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,1850,1620,1945,184500,2/20/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2500,2680,1950,520000,12/28/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,5000,2860,1925,560000,6/30/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,5000,2860,1925,130000,3/6/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,5000,2860,1925,130000,3/6/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2500,1690,1925,525000,7/29/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2500,1690,1925,215800,3/9/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2500,1690,1925,335000,1/14/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2500,1710,1925,320000,12/31/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2700,2178,1925,560000,3/12/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2500,2680,1920,210000,12/17/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2500,2288,1960,465000,1/5/2015
Bronx,02  TWO FAMILY DWELLINGS,2,1,5796,2748,1925,850000,1/2/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2500,2640,1965,560000,7/28/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,5000,1920,1940,570000,12/8/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2500,2040,2006,550000,9/16/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,1800,1876,1950,255000,10/26/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2500,1350,1955,210000,8/21/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,3000,2750,1960,605000,11/12/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2500,2274,1910,342980,8/25/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2375,2134,2014,661862,11/13/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2625,2134,2014,661862,11/9/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2500,2640,1960,497500,1/30/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2400,1912,1950,272950,7/30/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2142,1914,1960,390000,3/19/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2434,2635,2005,549000,5/28/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2867,2569,1950,460000,9/29/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2200,1825,1940,445500,9/11/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2500,2407,2008,331578,11/24/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2000,1575,1940,360000,12/16/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2642,1807,1940,374000,11/3/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2500,1780,1925,270300,8/28/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2119,1500,1925,499000,11/4/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2119,1500,1925,200000,7/2/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,1700,1766,1925,602457,7/18/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,1500,2100,1970,430360,12/31/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2567,2184,1950,480000,11/9/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2567,2184,1950,325000,4/20/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2742,2578,1940,375000,9/18/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,5350,2440,1970,652000,8/11/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2500,1620,1935,195000,4/3/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2500,3240,1965,500000,6/10/2015
Bronx,02  TWO FAMILY DWELLINGS,2,1,3174,3401,1931,375000,10/20/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,1798,1890,1960,530000,12/9/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,1798,1890,1960,380000,5/19/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2285,2968,1935,535000,12/24/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2500,1524,1955,529000,7/8/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2500,1368,1925,206000,5/13/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2288,2800,1960,520000,3/27/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2500,1841,1950,445200,3/25/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,3200,2070,1935,540000,7/10/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2775,1960,1958,374000,8/18/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2500,1818,1950,450000,6/18/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2500,1818,1950,350000,5/11/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2500,3000,1950,415000,6/22/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,6242,1588,1920,345000,7/31/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2500,2681,1950,565000,9/21/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2500,2681,1950,220000,4/16/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2200,1716,1955,432500,6/18/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,3125,972,1920,460000,11/12/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,3125,1992,1925,615000,9/21/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2375,1695,1915,329755,2/2/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,3891,2413,1910,600000,4/23/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2375,4530,1925,288000,3/27/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2320,2100,1965,478725,12/18/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2320,2100,1965,190000,2/27/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,4000,1606,2005,225000,8/18/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2050,1664,1940,317000,12/18/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2500,3060,2006,460000,11/23/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2500,1610,1945,340000,4/23/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,1800,2011,1955,449000,10/8/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,3247,2850,1930,475000,2/27/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2829,1476,1920,550000,9/8/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,4477,1776,1915,503500,5/28/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2250,2826,1940,290000,12/4/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,1860,1966,1945,230000,10/21/2015
Bronx,03  THREE FAMILY DWELLINGS,3,0,1238,2322,2009,460000,5/22/2015
Bronx,03  THREE FAMILY DWELLINGS,3,0,1456,3132,2008,550000,3/16/2015
Bronx,03  THREE FAMILY DWELLINGS,3,0,2000,2800,1965,525300,7/14/2015
Bronx,03  THREE FAMILY DWELLINGS,3,0,2500,2680,1920,360000,9/14/2015
Bronx,03  THREE FAMILY DWELLINGS,3,0,2581,3150,1925,315000,3/9/2015
Bronx,03  THREE FAMILY DWELLINGS,3,0,2900,2929,2005,750000,12/30/2015
Bronx,03  THREE FAMILY DWELLINGS,3,0,2500,2728,2006,600000,10/15/2015
Bronx,03  THREE FAMILY DWELLINGS,3,0,2725,4704,2003,354900,10/15/2015
Bronx,03  THREE FAMILY DWELLINGS,3,0,2725,4704,2003,450000,4/14/2015
Bronx,03  THREE FAMILY DWELLINGS,3,0,3400,1910,1930,245000,5/27/2015
Bronx,03  THREE FAMILY DWELLINGS,3,0,7615,2892,1901,540000,1/14/2015
Bronx,03  THREE FAMILY DWELLINGS,3,0,2500,3564,1905,469000,10/29/2015
Bronx,03  THREE FAMILY DWELLINGS,3,0,2642,2468,1950,460000,9/10/2015
Bronx,03  THREE FAMILY DWELLINGS,3,0,2923,3811,1925,490000,2/4/2015
Bronx,03  THREE FAMILY DWELLINGS,3,0,3000,2022,1925,265000,11/30/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,1943,1594,1965,378000,10/29/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,1903,1594,1960,215000,8/19/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,1949,1694,1965,363542,2/19/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,1950,1630,1965,150000,3/30/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,3058,1594,1960,345000,2/27/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,2706,576,1930,243000,10/1/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,3617,1104,1950,380000,7/24/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,2985,2008,1950,100000,12/14/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,2250,1638,1915,399000,10/19/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,2250,1638,1915,231500,5/8/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,4000,2207,1955,399000,7/9/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,3058,1782,1950,370000,10/9/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,3058,1782,1950,350000,1/14/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,2256,1638,1935,205000,6/9/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,2256,1638,1935,160000,5/14/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,2060,1680,1987,393000,3/30/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,5121,1762,1935,320000,10/26/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,1725,1000,1925,310000,11/20/2015
Bronx,01  ONE FAMILY DWELLINGS,1,1,4900,2160,1925,523000,5/14/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,2627,1714,1955,290000,6/16/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,2266,1080,1940,410000,10/8/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,1751,1496,1945,300000,10/29/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,1854,1714,1955,355000,12/31/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,5124,1320,1899,400000,12/17/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,1602,1633,1950,380000,12/29/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,1602,1633,1950,205000,2/12/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,1602,1633,1950,300000,6/16/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,5150,1790,1920,290000,7/28/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2522,1902,2001,450000,10/15/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2518,1902,2002,525000,10/19/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2519,1902,2002,455000,9/23/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,3987,1902,2001,457000,2/19/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,3629,1902,2000,440000,6/10/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,3472,2106,1960,436000,7/20/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2237,2336,1965,540000,8/17/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2237,2336,1965,325000,3/11/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2968,2073,1960,420000,10/22/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2800,1920,1987,495000,11/12/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2000,2325,1987,252135,10/20/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2800,2325,1987,471700,11/18/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2520,2325,1988,450000,4/21/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,1800,2325,1988,460000,7/28/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,1800,2325,1988,415000,12/17/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2000,2325,1988,450000,11/24/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2000,2325,1987,499990,6/22/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2000,2325,1987,267750,1/29/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2000,1800,1965,435000,3/13/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2250,1760,1960,350000,11/18/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2000,2860,1965,120000,8/24/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2400,1944,1965,325000,1/7/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2608,1661,1970,379600,10/19/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2235,1790,1950,425000,11/3/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2575,2932,1915,545000,10/21/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2575,3160,1901,559000,8/19/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2510,1680,1970,360000,10/15/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,3400,2580,1915,468000,3/31/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,1634,1986,1910,436000,12/29/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2575,1385,1925,270000,8/28/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,10300,2440,1950,584500,8/7/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,3092,2142,2002,415000,11/6/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2575,1970,1965,395200,6/10/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,3825,3262,1920,500000,5/29/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,1933,1914,1945,409000,1/16/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2300,1890,1960,421834,1/12/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2575,2145,1945,490000,11/18/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2060,1522,1945,410000,11/3/2015
Bronx,02  TWO FAMILY DWELLINGS,2,1,1197,4340,1930,415000,9/21/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2104,3246,1920,410000,5/8/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2060,2620,1955,470000,5/6/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2840,1145,1987,525000,7/31/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2575,2096,1905,445000,7/9/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2575,2200,1930,235000,7/16/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2575,2200,1930,465000,12/9/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,5150,1800,1920,360000,10/14/2015
Bronx,02  TWO FAMILY DWELLINGS,2,0,2575,2496,1920,398000,11/13/2015
Bronx,03  THREE FAMILY DWELLINGS,3,0,2167,2650,1970,470000,3/30/2015
Bronx,03  THREE FAMILY DWELLINGS,3,0,1800,3450,2006,440000,10/30/2015
Bronx,03  THREE FAMILY DWELLINGS,3,0,2968,2073,1965,305000,12/8/2015
Bronx,03  THREE FAMILY DWELLINGS,3,0,2588,3600,1930,327000,8/27/2015
Bronx,03  THREE FAMILY DWELLINGS,3,0,2900,3720,1930,200000,8/28/2015
Bronx,03  THREE FAMILY DWELLINGS,3,0,2900,3720,1930,450000,12/11/2015
Bronx,03  THREE FAMILY DWELLINGS,3,0,3008,3720,1930,550000,9/22/2015
Bronx,03  THREE FAMILY DWELLINGS,3,0,6000,3620,1925,600000,11/6/2015
Bronx,03  THREE FAMILY DWELLINGS,3,0,6333,2137,1925,545000,3/27/2015
Bronx,03  THREE FAMILY DWELLINGS,3,0,2206,3150,1925,535000,12/2/2015
Bronx,03  THREE FAMILY DWELLINGS,3,0,2765,1560,1925,450000,3/19/2015
Bronx,03  THREE FAMILY DWELLINGS,3,0,2277,1560,1930,200000,9/28/2015
Bronx,03  THREE FAMILY DWELLINGS,3,0,2277,1560,1930,175000,7/24/2015
Bronx,03  THREE FAMILY DWELLINGS,3,0,2277,1560,1930,225000,12/2/2015
Bronx,03  THREE FAMILY DWELLINGS,3,0,2575,3219,2008,685000,4/15/2015
Bronx,03  THREE FAMILY DWELLINGS,3,0,2575,1800,1925,525000,3/26/2015
Bronx,03  THREE FAMILY DWELLINGS,3,0,2575,3610,1930,564000,9/3/2015
Bronx,03  THREE FAMILY DWELLINGS,3,0,2060,2480,1920,410000,7/7/2015
Bronx,03  THREE FAMILY DWELLINGS,3,0,2549,3372,1901,555000,9/15/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,9000,2746,1950,750000,10/8/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,4504,1140,1955,439000,6/5/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,4504,1681,1935,599000,4/17/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,4010,974,1945,500000,9/22/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,3255,1672,1925,475000,9/25/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,4750,1408,1925,750000,12/22/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,4750,1007,1925,430000,9/10/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,4879,1281,1945,34000,6/18/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,5713,1854,1925,721000,2/25/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,2650,1942,1960,396550,2/5/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,5000,1742,1901,575000,10/29/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,3566,1134,1930,449000,7/17/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,1350,680,1920,199000,12/31/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,6441,1400,1920,400000,3/3/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,2513,660,1935,325000,11/24/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,2513,1482,2007,528000,6/24/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,6300,1768,1901,250000,2/20/2015
Bronx,01  ONE FAMILY DWELLINGS,1,1,1524,2160,1900,2000000,11/12/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,2525,794,1940,250000,11/18/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,2500,1512,1940,397000,11/6/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,15550,1891,1925,730000,2/12/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,2500,1345,1925,162500,8/5/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,2930,1358,1930,350000,5/15/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,7360,2509,1950,670000,10/8/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,2322,1254,1940,185740,8/28/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,2322,1254,1940,300000,4/30/2015
Bronx,01  ONE FAMILY DWELLINGS,1,0,3673,1172,1925,475000,1/7/2015
